Candidates_of_the_same_steps, Hellinger Distance, Probabilities 
[[1, 151, 1], [1, 1, 151], [151, 1, 1]]&0.999941&5.98188165668e-11
[[1, 150, 2], [2, 1, 150], [2, 150, 1], [1, 2, 150], [150, 1, 2], [150, 2, 1]]&0.999915&6.69128343268e-23
[[3, 5, 145], [3, 145, 5], [5, 3, 145], [5, 145, 3], [145, 3, 5], [145, 5, 3]]&0.99964&8.15165200131e-22
[[4, 145, 4], [4, 4, 145], [145, 4, 4]]&0.999631&4.07582600062e-22
[[9, 1, 143], [1, 143, 9], [9, 143, 1], [1, 9, 143], [143, 1, 9], [143, 9, 1]]&0.999605&2.21584875156e-21
[[2, 7, 144], [2, 144, 7], [7, 2, 144], [144, 2, 7], [144, 7, 2], [7, 144, 2]]&0.9996&1.34398020472e-21
[[3, 6, 144], [3, 144, 6], [6, 3, 144], [6, 144, 3], [144, 3, 6], [144, 6, 3]]&0.999557&1.34398020465e-21
[[1, 142, 10], [10, 1, 142], [10, 142, 1], [1, 10, 142], [142, 1, 10], [142, 10, 1]]&0.999538&3.65331697044e-21
[[4, 144, 5], [4, 5, 144], [5, 4, 144], [5, 144, 4], [144, 4, 5], [144, 5, 4]]&0.999535&1.34398020461e-21
[[8, 143, 2], [2, 8, 143], [2, 143, 8], [143, 2, 8], [143, 8, 2], [8, 2, 143]]&0.999521&2.21584875117e-21
[[1, 141, 11], [11, 1, 141], [141, 1, 11], [11, 141, 1], [141, 11, 1], [1, 11, 141]]&0.999464&6.02330140074e-21
[[3, 7, 143], [3, 143, 7], [7, 3, 143], [143, 3, 7], [143, 7, 3], [7, 143, 3]]&0.999462&2.21584875095e-21
[[9, 2, 142], [2, 9, 142], [9, 142, 2], [2, 142, 9], [142, 2, 9], [142, 9, 2]]&0.999434&3.65331696937e-21
[[4, 143, 6], [4, 6, 143], [6, 4, 143], [6, 143, 4], [143, 4, 6], [143, 6, 4]]&0.999427&2.21584875083e-21
[[5, 5, 143], [5, 143, 5], [143, 5, 5]]&0.999415&1.1079243754e-21
[[1, 140, 12], [140, 1, 12], [140, 12, 1], [12, 140, 1], [12, 1, 140], [1, 12, 140]]&0.999383&9.93074514728e-21
[[8, 142, 3], [3, 8, 142], [3, 142, 8], [142, 3, 8], [142, 8, 3], [8, 3, 142]]&0.999357&3.65331696874e-21
[[2, 10, 141], [10, 2, 141], [10, 141, 2], [2, 141, 10], [141, 2, 10], [141, 10, 2]]&0.999337&6.02330139781e-21
[[4, 142, 7], [4, 7, 142], [7, 4, 142], [142, 4, 7], [142, 7, 4], [7, 142, 4]]&0.999305&3.65331696839e-21
[[1, 139, 13], [139, 1, 13], [139, 13, 1], [13, 1, 139], [13, 139, 1], [1, 13, 139]]&0.999295&1.63730307801e-20
[[5, 6, 142], [142, 6, 5], [5, 142, 6], [6, 5, 142], [6, 142, 5], [142, 5, 6]]&0.999279&3.65331696824e-21
[[9, 3, 141], [9, 141, 3], [3, 9, 141], [141, 3, 9], [3, 141, 9], [141, 9, 3]]&0.99924&6.02330139606e-21
[[2, 11, 140], [11, 2, 140], [2, 140, 11], [140, 11, 2], [140, 2, 11], [11, 140, 2]]&0.999231&9.93074513928e-21
[[1, 138, 14], [138, 1, 14], [138, 14, 1], [14, 1, 138], [14, 138, 1], [1, 14, 138]]&0.9992&2.69945641725e-20
[[8, 141, 4], [4, 8, 141], [4, 141, 8], [141, 4, 8], [141, 8, 4], [8, 4, 141]]&0.999169&6.02330139506e-21
[[5, 7, 141], [5, 141, 7], [7, 5, 141], [141, 5, 7], [141, 7, 5], [7, 141, 5]]&0.999126&6.02330139455e-21
[[2, 12, 139], [139, 2, 12], [2, 139, 12], [139, 12, 2], [12, 139, 2], [12, 2, 139]]&0.999115&1.63730307583e-20
[[6, 6, 141], [6, 141, 6], [141, 6, 6]]&0.999112&3.0116506972e-21
[[10, 3, 140], [10, 140, 3], [3, 10, 140], [140, 3, 10], [140, 10, 3], [3, 140, 10]]&0.99911&9.93074513449e-21
[[137, 1, 15], [1, 137, 15], [137, 15, 1], [15, 1, 137], [15, 137, 1], [1, 15, 137]]&0.999098&4.45065123063e-20
[[9, 4, 140], [9, 140, 4], [140, 4, 9], [140, 9, 4], [4, 9, 140], [4, 140, 9]]&0.999018&9.93074513167e-21
[[2, 13, 138], [138, 2, 13], [138, 13, 2], [2, 138, 13], [13, 2, 138], [13, 138, 2]]&0.998989&2.69945641132e-20
[[1, 136, 16], [136, 16, 1], [16, 136, 1], [16, 1, 136], [136, 1, 16], [1, 16, 136]]&0.998987&7.33788339638e-20
[[139, 3, 11], [11, 3, 139], [3, 11, 139], [3, 139, 11], [139, 11, 3], [11, 139, 3]]&0.998968&1.63730307452e-20
[[8, 140, 5], [5, 8, 140], [140, 5, 8], [140, 8, 5], [5, 140, 8], [8, 5, 140]]&0.998955&9.93074513012e-21
[[140, 6, 7], [140, 7, 6], [6, 7, 140], [6, 140, 7], [7, 6, 140], [7, 140, 6]]&0.998923&9.93074512943e-21
[[1, 135, 17], [17, 1, 135], [17, 135, 1], [135, 1, 17], [135, 17, 1], [1, 17, 135]]&0.99887&1.20981245571e-19
[[137, 2, 14], [2, 14, 137], [137, 14, 2], [14, 137, 2], [2, 137, 14], [14, 2, 137]]&0.998853&4.45065121448e-20
[[4, 139, 10], [10, 4, 139], [139, 4, 10], [10, 139, 4], [139, 10, 4], [4, 10, 139]]&0.998851&1.63730307374e-20
[[138, 12, 3], [3, 12, 138], [3, 138, 12], [138, 3, 12], [12, 138, 3], [12, 3, 138]]&0.998813&2.69945640773e-20
[[9, 5, 139], [5, 9, 139], [9, 139, 5], [139, 5, 9], [139, 9, 5], [5, 139, 9]]&0.998765&1.63730307329e-20
[[1, 134, 18], [18, 1, 134], [18, 134, 1], [134, 1, 18], [134, 18, 1], [1, 18, 134]]&0.998744&1.99464356177e-19
[[8, 139, 6], [139, 8, 6], [139, 6, 8], [6, 8, 139], [6, 139, 8], [8, 6, 139]]&0.998713&1.63730307306e-20
[[136, 15, 2], [2, 15, 136], [15, 2, 136], [15, 136, 2], [2, 136, 15], [136, 2, 15]]&0.998706&7.33788335245e-20
[[139, 7, 7], [7, 7, 139], [7, 139, 7]]&0.998695&8.18651536494e-21
[[4, 138, 11], [138, 11, 4], [11, 4, 138], [4, 11, 138], [138, 4, 11], [11, 138, 4]]&0.998668&2.69945640558e-20
[[137, 3, 13], [3, 13, 137], [3, 137, 13], [13, 3, 137], [13, 137, 3], [137, 13, 3]]&0.998644&4.45065120471e-20
[[1, 133, 19], [19, 1, 133], [19, 133, 1], [133, 1, 19], [133, 19, 1], [1, 19, 133]]&0.998611&3.28861135608e-19
[[138, 10, 5], [5, 10, 138], [10, 5, 138], [10, 138, 5], [138, 5, 10], [5, 138, 10]]&0.998556&2.69945640432e-20
[[2, 16, 135], [16, 135, 2], [16, 2, 135], [2, 135, 16], [135, 2, 16], [135, 16, 2]]&0.998548&1.20981244376e-19
[[9, 6, 138], [9, 138, 6], [6, 9, 138], [138, 6, 9], [6, 138, 9], [138, 9, 6]]&0.998479&2.69945640362e-20
[[1, 132, 20], [20, 1, 132], [132, 1, 20], [132, 20, 1], [20, 132, 1], [1, 20, 132]]&0.99847&5.42200373391e-19
[[137, 4, 12], [4, 137, 12], [137, 12, 4], [4, 12, 137], [12, 137, 4], [12, 4, 137]]&0.998467&4.45065119882e-20
[[136, 14, 3], [14, 136, 3], [3, 14, 136], [3, 136, 14], [14, 3, 136], [136, 3, 14]]&0.998461&7.33788332584e-20
[[8, 138, 7], [138, 7, 8], [7, 8, 138], [138, 8, 7], [7, 138, 8], [8, 7, 138]]&0.99844&2.69945640332e-20
[[2, 17, 134], [17, 2, 134], [2, 134, 17], [17, 134, 2], [134, 2, 17], [134, 17, 2]]&0.998379&1.99464352929e-19
[[137, 11, 5], [5, 11, 137], [137, 5, 11], [11, 5, 137], [5, 137, 11], [11, 137, 5]]&0.998325&4.45065119532e-20
[[1, 131, 21], [131, 1, 21], [21, 131, 1], [21, 1, 131], [131, 21, 1], [1, 21, 131]]&0.998321&8.93937353853e-19
[[15, 3, 135], [15, 135, 3], [3, 15, 135], [3, 135, 15], [135, 3, 15], [135, 15, 3]]&0.998265&1.20981243652e-19
[[136, 13, 4], [4, 136, 13], [4, 13, 136], [13, 4, 136], [13, 136, 4], [136, 4, 13]]&0.99825&7.33788330977e-20
[[137, 10, 6], [10, 6, 137], [10, 137, 6], [137, 6, 10], [6, 10, 137], [6, 137, 10]]&0.998221&4.45065119331e-20
[[2, 18, 133], [2, 133, 18], [18, 2, 133], [18, 133, 2], [133, 2, 18], [133, 18, 2]]&0.9982&3.28861126778e-19
[[1, 130, 22], [130, 1, 22], [22, 130, 1], [130, 22, 1], [22, 1, 130], [1, 22, 130]]&0.998164&1.47385370737e-18
[[9, 7, 137], [9, 137, 7], [137, 7, 9], [137, 9, 7], [7, 9, 137], [7, 137, 9]]&0.998157&4.45065119228e-20
[[8, 137, 8], [137, 8, 8], [8, 8, 137]]&0.998136&2.22532559598e-20
[[136, 12, 5], [5, 12, 136], [12, 136, 5], [5, 136, 12], [136, 5, 12], [12, 5, 136]]&0.998074&7.33788330014e-20
[[16, 134, 3], [16, 3, 134], [3, 16, 134], [3, 134, 16], [134, 3, 16], [134, 16, 3]]&0.998053&1.9946435096e-19
[[4, 135, 14], [14, 135, 4], [4, 14, 135], [14, 4, 135], [135, 4, 14], [135, 14, 4]]&0.998014&1.20981243214e-19
[[2, 19, 132], [19, 132, 2], [2, 132, 19], [19, 2, 132], [132, 2, 19], [132, 19, 2]]&0.998009&5.42200349386e-19
[[23, 129, 1], [1, 129, 23], [129, 1, 23], [129, 23, 1], [23, 1, 129], [1, 23, 129]]&0.997999&2.42997443946e-18
[[136, 11, 6], [11, 6, 136], [6, 11, 136], [6, 136, 11], [136, 6, 11], [11, 136, 6]]&0.997938&7.33788329449e-20
[[10, 7, 136], [10, 136, 7], [136, 7, 10], [136, 10, 7], [7, 10, 136], [7, 136, 10]]&0.997845&7.33788329137e-20
[[17, 3, 133], [3, 17, 133], [17, 133, 3], [3, 133, 17], [133, 3, 17], [133, 17, 3]]&0.997828&3.28861121424e-19
[[24, 1, 128], [1, 128, 24], [128, 1, 24], [128, 24, 1], [24, 128, 1], [1, 24, 128]]&0.997827&4.00635185639e-18
[[2, 20, 131], [20, 2, 131], [2, 131, 20], [131, 2, 20], [20, 131, 2], [131, 20, 2]]&0.997807&8.93937288597e-19
[[5, 13, 135], [13, 5, 135], [13, 135, 5], [135, 5, 13], [135, 13, 5], [5, 135, 13]]&0.997801&1.2098124295e-19
[[8, 136, 9], [9, 8, 136], [9, 136, 8], [136, 8, 9], [136, 9, 8], [8, 9, 136]]&0.997798&7.33788328998e-20
[[4, 134, 15], [15, 134, 4], [4, 15, 134], [134, 4, 15], [134, 15, 4], [15, 4, 134]]&0.997761&1.99464349768e-19
[[1, 127, 25], [127, 25, 1], [127, 1, 25], [25, 127, 1], [25, 1, 127], [1, 25, 127]]&0.997648&6.60536108666e-18
[[12, 6, 135], [12, 135, 6], [6, 12, 135], [6, 135, 12], [135, 6, 12], [135, 12, 6]]&0.997629&1.20981242793e-19
[[2, 21, 130], [2, 130, 21], [130, 2, 21], [130, 21, 2], [21, 130, 2], [21, 2, 130]]&0.997594&1.47385352998e-18
[[132, 3, 18], [3, 18, 132], [18, 3, 132], [3, 132, 18], [18, 132, 3], [132, 18, 3]]&0.997587&5.42200334829e-19
[[5, 14, 134], [14, 134, 5], [14, 5, 134], [134, 5, 14], [134, 14, 5], [5, 134, 14]]&0.997506&1.99464349048e-19
[[11, 7, 135], [135, 7, 11], [135, 11, 7], [7, 11, 135], [11, 135, 7], [7, 135, 11]]&0.997503&1.20981242703e-19
[[4, 133, 16], [16, 133, 4], [16, 4, 133], [4, 16, 133], [133, 4, 16], [133, 16, 4]]&0.997489&3.28861118179e-19
[[1, 126, 26], [126, 1, 26], [126, 26, 1], [26, 1, 126], [26, 126, 1], [1, 26, 126]]&0.997461&1.08904090098e-17
[[8, 135, 10], [10, 8, 135], [10, 135, 8], [135, 8, 10], [135, 10, 8], [8, 10, 135]]&0.997426&1.20981242657e-19
[[9, 9, 135], [9, 135, 9], [135, 9, 9]]&0.9974&6.04906213215e-20
[[2, 22, 129], [129, 2, 22], [129, 22, 2], [2, 129, 22], [22, 129, 2], [22, 2, 129]]&0.99737&2.42997395725e-18
[[19, 131, 3], [3, 19, 131], [3, 131, 19], [19, 3, 131], [131, 3, 19], [131, 19, 3]]&0.997332&8.93937249022e-19
[[13, 6, 134], [6, 13, 134], [13, 134, 6], [6, 134, 13], [134, 6, 13], [134, 13, 6]]&0.997293&1.99464348616e-19
[[125, 1, 27], [1, 125, 27], [125, 27, 1], [27, 1, 125], [27, 125, 1], [1, 27, 125]]&0.997267&1.79552753093e-17
[[132, 4, 17], [4, 132, 17], [17, 4, 132], [17, 132, 4], [4, 17, 132], [132, 17, 4]]&0.997198&5.42200326005e-19
[[5, 15, 133], [15, 133, 5], [5, 133, 15], [133, 5, 15], [133, 15, 5], [15, 5, 133]]&0.997188&3.28861116217e-19
[[23, 128, 2], [2, 23, 128], [128, 2, 23], [128, 23, 2], [2, 128, 23], [23, 2, 128]]&0.997135&4.00635054561e-18
[[12, 7, 134], [12, 134, 7], [134, 7, 12], [134, 12, 7], [7, 12, 134], [7, 134, 12]]&0.997129&1.99464348363e-19
[[1, 124, 28], [124, 28, 1], [28, 1, 124], [28, 124, 1], [124, 1, 28], [1, 28, 124]]&0.997066&2.9603315891e-17
[[20, 3, 130], [3, 20, 130], [3, 130, 20], [130, 3, 20], [130, 20, 3], [20, 130, 3]]&0.997062&1.47385342239e-18
[[8, 134, 11], [11, 8, 134], [11, 134, 8], [134, 8, 11], [134, 11, 8], [8, 11, 134]]&0.997017&1.99464348223e-19
[[9, 10, 134], [9, 134, 10], [10, 9, 134], [10, 134, 9], [134, 9, 10], [134, 10, 9]]&0.99696&1.99464348161e-19
[[14, 133, 6], [6, 14, 133], [14, 6, 133], [6, 133, 14], [133, 6, 14], [133, 14, 6]]&0.99693&3.28861115035e-19
[[24, 2, 127], [2, 24, 127], [127, 24, 2], [127, 2, 24], [2, 127, 24], [24, 127, 2]]&0.996889&6.60535752357e-18
[[4, 131, 18], [18, 4, 131], [18, 131, 4], [4, 18, 131], [131, 4, 18], [131, 18, 4]]&0.996888&8.93937225027e-19
[[1, 123, 29], [123, 1, 29], [123, 29, 1], [29, 1, 123], [29, 123, 1], [1, 29, 123]]&0.996858&4.88078111329e-17
[[132, 5, 16], [16, 132, 5], [16, 5, 132], [5, 16, 132], [132, 16, 5], [5, 132, 16]]&0.996847&5.42200320662e-19
[[129, 3, 21], [129, 21, 3], [3, 21, 129], [3, 129, 21], [21, 129, 3], [21, 3, 129]]&0.996777&2.42997366479e-18
[[13, 7, 133], [13, 133, 7], [133, 7, 13], [133, 13, 7], [7, 13, 133], [7, 133, 13]]&0.996723&3.28861114332e-19
[[1, 122, 30], [122, 30, 1], [122, 1, 30], [30, 1, 122], [30, 122, 1], [1, 30, 122]]&0.996644&8.04710052062e-17
[[2, 25, 126], [126, 2, 25], [25, 2, 126], [126, 25, 2], [2, 126, 25], [25, 126, 2]]&0.996633&1.08903993243e-17
[[8, 133, 12], [12, 8, 133], [12, 133, 8], [133, 8, 12], [133, 12, 8], [8, 12, 133]]&0.996571&3.28861113928e-19
[[19, 130, 4], [19, 4, 130], [4, 19, 130], [4, 130, 19], [130, 4, 19], [130, 19, 4]]&0.99656&1.47385335716e-18
[[15, 132, 6], [6, 15, 132], [132, 6, 15], [132, 15, 6], [6, 132, 15], [15, 6, 132]]&0.99654&5.42200317434e-19
[[17, 5, 131], [17, 131, 5], [5, 17, 131], [131, 5, 17], [131, 17, 5], [5, 131, 17]]&0.996482&8.93937210487e-19
[[9, 11, 133], [9, 133, 11], [11, 9, 133], [133, 9, 11], [133, 11, 9], [11, 133, 9]]&0.996478&3.28861113721e-19
[[128, 3, 22], [128, 22, 3], [3, 22, 128], [22, 128, 3], [3, 128, 22], [22, 3, 128]]&0.996477&4.0063497506e-18
[[10, 10, 133], [10, 133, 10], [133, 10, 10]]&0.996447&1.64430556829e-19
[[1, 121, 31], [121, 1, 31], [121, 31, 1], [31, 1, 121], [31, 121, 1], [1, 31, 121]]&0.996424&1.32675695426e-16
[[125, 2, 26], [2, 26, 125], [2, 125, 26], [26, 2, 125], [26, 125, 2], [125, 26, 2]]&0.996366&1.79552489812e-17
[[14, 132, 7], [132, 7, 14], [14, 7, 132], [132, 14, 7], [7, 14, 132], [7, 132, 14]]&0.996284&5.422003155e-19
[[20, 4, 129], [129, 4, 20], [129, 20, 4], [4, 20, 129], [4, 129, 20], [20, 129, 4]]&0.996212&2.42997348743e-18
[[1, 120, 32], [32, 120, 1], [120, 32, 1], [120, 1, 32], [32, 1, 120], [1, 32, 120]]&0.996198&2.18749148598e-16
[[23, 127, 3], [127, 23, 3], [127, 3, 23], [3, 23, 127], [23, 3, 127], [3, 127, 23]]&0.996163&6.60535536249e-18
[[16, 131, 6], [16, 6, 131], [6, 16, 131], [131, 16, 6], [131, 6, 16], [6, 131, 16]]&0.996121&8.93937201691e-19
[[18, 5, 130], [18, 130, 5], [5, 18, 130], [130, 5, 18], [130, 18, 5], [5, 130, 18]]&0.996094&1.47385331761e-18
[[2, 27, 124], [2, 124, 27], [124, 2, 27], [124, 27, 2], [27, 2, 124], [27, 124, 2]]&0.996089&2.96032443238e-17
[[8, 132, 13], [13, 8, 132], [132, 8, 13], [13, 132, 8], [132, 13, 8], [8, 13, 132]]&0.996087&5.42200314364e-19
[[1, 119, 33], [33, 1, 119], [33, 119, 1], [119, 1, 33], [119, 33, 1], [1, 33, 119]]&0.995967&3.60666995774e-16
[[9, 12, 132], [9, 132, 12], [12, 9, 132], [12, 132, 9], [132, 9, 12], [132, 12, 9]]&0.995952&5.42200313737e-19
[[11, 10, 132], [10, 11, 132], [10, 132, 11], [11, 132, 10], [132, 10, 11], [132, 11, 10]]&0.995884&5.42200313459e-19
[[128, 4, 21], [128, 21, 4], [4, 21, 128], [4, 128, 21], [21, 128, 4], [21, 4, 128]]&0.995846&4.00634926845e-18
[[24, 3, 126], [126, 3, 24], [126, 24, 3], [3, 24, 126], [3, 126, 24], [24, 126, 3]]&0.995835&1.08903934498e-17
[[15, 131, 7], [131, 15, 7], [131, 7, 15], [7, 15, 131], [15, 7, 131], [7, 131, 15]]&0.995812&8.93937196394e-19
[[2, 28, 123], [2, 123, 28], [123, 28, 2], [123, 2, 28], [28, 2, 123], [28, 123, 2]]&0.995802&4.8807616593e-17
[[1, 118, 34], [118, 34, 1], [34, 1, 118], [34, 118, 1], [118, 1, 34], [1, 34, 118]]&0.99573&5.94668219893e-16
[[19, 129, 5], [129, 5, 19], [129, 19, 5], [19, 5, 129], [5, 19, 129], [5, 129, 19]]&0.995682&2.4299733799e-18
[[17, 6, 130], [17, 130, 6], [130, 6, 17], [130, 17, 6], [6, 17, 130], [6, 130, 17]]&0.995673&1.47385329366e-18
[[8, 131, 14], [14, 131, 8], [131, 14, 8], [131, 8, 14], [14, 8, 131], [8, 14, 131]]&0.995564&8.93937193243e-19
[[2, 29, 122], [122, 29, 2], [2, 122, 29], [29, 2, 122], [29, 122, 2], [122, 2, 29]]&0.995506&8.04704763916e-17
[[125, 3, 25], [125, 25, 3], [25, 3, 125], [25, 125, 3], [3, 25, 125], [3, 125, 25]]&0.995492&1.79552330126e-17
[[35, 1, 117], [1, 117, 35], [117, 1, 35], [117, 35, 1], [35, 117, 1], [1, 35, 117]]&0.995489&9.80520626253e-16
[[127, 22, 4], [127, 4, 22], [22, 127, 4], [4, 22, 127], [4, 127, 22], [22, 4, 127]]&0.995461&6.60535405178e-18
[[9, 13, 131], [9, 131, 13], [13, 9, 131], [131, 13, 9], [13, 131, 9], [131, 9, 13]]&0.995382&8.93937191434e-19
[[16, 130, 7], [16, 7, 130], [130, 16, 7], [130, 7, 16], [7, 16, 130], [7, 130, 16]]&0.995306&1.4738532792e-18
[[10, 12, 131], [10, 131, 12], [12, 131, 10], [131, 12, 10], [131, 10, 12], [12, 10, 131]]&0.995271&8.93937190505e-19
[[20, 5, 128], [128, 5, 20], [128, 20, 5], [5, 20, 128], [5, 128, 20], [20, 128, 5]]&0.995247&4.00634897607e-18
[[1, 116, 36], [116, 1, 36], [116, 36, 1], [36, 116, 1], [36, 1, 116], [1, 36, 116]]&0.995243&1.61681855206e-15
[[11, 11, 131], [131, 11, 11], [11, 131, 11]]&0.995233&4.4696859511e-19
[[2, 30, 121], [2, 121, 30], [121, 30, 2], [30, 2, 121], [121, 2, 30], [30, 121, 2]]&0.9952&1.32674257959e-16
[[129, 6, 18], [129, 18, 6], [18, 6, 129], [18, 129, 6], [6, 18, 129], [6, 129, 18]]&0.995196&2.42997331473e-18
[[3, 26, 124], [124, 3, 26], [26, 3, 124], [3, 124, 26], [124, 26, 3], [26, 124, 3]]&0.995136&2.96032009163e-17
[[23, 126, 4], [126, 4, 23], [126, 23, 4], [23, 4, 126], [4, 23, 126], [4, 126, 23]]&0.995057&1.08903898868e-17
[[8, 130, 15], [15, 130, 8], [130, 15, 8], [130, 8, 15], [15, 8, 130], [8, 15, 130]]&0.995&1.47385327053e-18
[[1, 115, 37], [115, 1, 37], [115, 37, 1], [37, 1, 115], [37, 115, 1], [1, 37, 115]]&0.994994&2.66626305372e-15
[[2, 31, 120], [2, 120, 31], [120, 2, 31], [120, 31, 2], [31, 120, 2], [31, 2, 120]]&0.994886&2.18745241155e-16
[[5, 21, 127], [127, 21, 5], [127, 5, 21], [21, 127, 5], [5, 127, 21], [21, 5, 127]]&0.994788&6.6053532569e-18
[[123, 27, 3], [3, 27, 123], [3, 123, 27], [123, 3, 27], [27, 3, 123], [27, 123, 3]]&0.994766&4.88074985989e-17
[[9, 14, 130], [14, 130, 9], [17, 7, 129], [129, 7, 17], [129, 17, 7], [9, 130, 14], [17, 129, 7], [130, 9, 14], [130, 14, 9], [14, 9, 130], [7, 17, 129], [7, 129, 17]]&0.994765&3.90382654075e-18
[[1, 114, 38], [114, 1, 38], [114, 38, 1], [38, 1, 114], [38, 114, 1], [1, 38, 114]]&0.994742&4.39750098526e-15
[[19, 128, 6], [128, 6, 19], [128, 19, 6], [19, 6, 128], [6, 19, 128], [6, 128, 19]]&0.994691&4.00634879883e-18
[[125, 4, 24], [125, 24, 4], [24, 4, 125], [4, 24, 125], [4, 125, 24], [24, 125, 4]]&0.994634&1.79552233272e-17
[[10, 13, 130], [10, 130, 13], [130, 13, 10], [130, 10, 13], [13, 10, 130], [13, 130, 10]]&0.994605&1.47385326263e-18
[[32, 119, 2], [2, 32, 119], [2, 119, 32], [119, 2, 32], [119, 32, 2], [32, 2, 119]]&0.994564&3.60656374243e-16
[[11, 12, 130], [130, 12, 11], [12, 11, 130], [130, 11, 12], [12, 130, 11], [11, 130, 12]]&0.994523&1.47385326138e-18
[[1, 113, 39], [113, 1, 39], [113, 39, 1], [39, 1, 113], [39, 113, 1], [1, 39, 113]]&0.994486&7.25453844468e-15
[[8, 129, 16], [129, 8, 16], [129, 16, 8], [16, 8, 129], [16, 129, 8], [8, 16, 129]]&0.994397&2.42997325157e-18
[[122, 28, 3], [3, 28, 122], [3, 122, 28], [28, 3, 122], [28, 122, 3], [122, 3, 28]]&0.994384&8.04701556498e-17
[[126, 5, 22], [126, 22, 5], [22, 126, 5], [5, 22, 126], [22, 5, 126], [5, 126, 22]]&0.994306&1.08903877259e-17
[[33, 2, 118], [2, 33, 118], [2, 118, 33], [33, 118, 2], [118, 33, 2], [118, 2, 33]]&0.994235&5.94639347576e-16
[[1, 112, 40], [112, 40, 1], [112, 1, 40], [40, 1, 112], [1, 40, 112], [40, 112, 1]]&0.994228&1.19723597685e-14
[[25, 4, 124], [25, 124, 4], [124, 4, 25], [124, 25, 4], [4, 25, 124], [4, 124, 25]]&0.994194&2.96031745886e-17
[[128, 7, 18], [128, 18, 7], [18, 7, 128], [18, 128, 7], [7, 18, 128], [7, 128, 18]]&0.994189&4.0063486915e-18
[[20, 6, 127], [127, 20, 6], [127, 6, 20], [6, 20, 127], [6, 127, 20], [20, 127, 6]]&0.994157&6.60535277495e-18
[[9, 15, 129], [129, 9, 15], [129, 15, 9], [9, 129, 15], [15, 9, 129], [15, 129, 9]]&0.994101&2.42997323745e-18
[[3, 29, 121], [3, 121, 29], [121, 3, 29], [121, 29, 3], [29, 3, 121], [29, 121, 3]]&0.993988&1.32673386091e-16
[[1, 111, 41], [41, 111, 1], [111, 1, 41], [111, 41, 1], [1, 41, 111], [41, 1, 111]]&0.993968&1.97707465552e-14
[[2, 34, 117], [2, 117, 34], [34, 2, 117], [34, 117, 2], [117, 2, 34], [117, 34, 2]]&0.993898&9.80442143153e-16
[[14, 129, 10], [129, 10, 14], [129, 14, 10], [10, 14, 129], [10, 129, 14], [14, 10, 129]]&0.993885&2.42997322934e-18
[[125, 5, 23], [23, 125, 5], [125, 23, 5], [23, 5, 125], [5, 23, 125], [5, 125, 23]]&0.9938&1.79552174531e-17
[[129, 11, 13], [129, 13, 11], [11, 13, 129], [13, 11, 129], [13, 129, 11], [11, 129, 13]]&0.993753&2.42997322518e-18
[[8, 128, 17], [128, 8, 17], [128, 17, 8], [17, 8, 128], [17, 128, 8], [8, 17, 128]]&0.993752&4.00634862668e-18
[[123, 4, 26], [123, 26, 4], [26, 4, 123], [26, 123, 4], [4, 26, 123], [4, 123, 26]]&0.993736&4.88074270323e-17
[[129, 12, 12], [12, 12, 129], [12, 129, 12]]&0.993709&1.21498661195e-18
